name,startDate,endDate,city,state,image,icon,website
HackHouston,2017-04-22,2017-04-23,Houston,TX,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/654/thumb/hackhouston_splash.png?1488841955,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/654/thumb/hackhouston_logo.png?1488841954,http://hackhouston.com/
HackRU,2017-04-22,2017-04-23,New Brunswick,NJ,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/657/thumb/hackru_splash.png?1488842985,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/657/thumb/hackru_logo.png?1488842985,http://www.hackru.org/
HackWesTX,2017-04-22,2017-04-23,Lubbock,TX,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/603/thumb/2a1b87f75809-splashhackwestx.png?1485803354,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/603/thumb/5e31c734ab3f-faceimage2hackwestx.png?1485803354,http://www.hackwestx.tech/
HAkron,2017-04-22,2017-04-23,Akron,OH,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/659/thumb/hakron_splash.jpg?1488907983,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/659/thumb/hakron_logo.png?1488907981,https://hakron.io/
LIHacks,2017-04-22,2017-04-23,Westbury,NY,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/610/thumb/lihacks_logo.png?1486152373,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/610/thumb/lihacks_logo.png?1486152373,http://lihacks.com/
Hack Bajio,2017-04-28,2017-04-30,Leon,MX,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/661/thumb/hackbajio_splash.png?1490194039,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/661/thumb/hackbajio_logo.png?1490194039,http://www.hackbajio.com.mx/
Hack Tabasco,2017-04-28,2017-04-29,Villahermosa,MX,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/660/thumb/hacktabasco_splash.png?1490193646,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/660/thumb/hacktabasco_logo.png?1490193645,https://hacktabasco.xyz/
BostonHacks,2017-04-29,2017-04-30,Boston,MA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/636/thumb/bostonhacks_splash.png?1487197375,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/636/thumb/bostonhacks_logo.png?1487197375,https://bostonhacks.io/
Innovate Good,2017-04-29,2017-04-30,Baltimore,MD,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/656/thumb/umbc_splash.png?1488842863,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/656/thumb/umbc_logo.png?1488842863,https://innovate.hackumbc.org/
SiliconHacks,2017-05-06,2017-05-07,Fremont,CA,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/565/thumb/silicon_splash.png?1482191165,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/565/thumb/silicon_logo.png?1482191164,http://siliconhacks.com/
EngHack,2017-05-26,2017-05-27,Waterloo,ON,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/674/thumb/7a364dce06d5-EngHack_splash_300x300.png?1493737975,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/674/thumb/6f8126a694ef-EngHack_logo_100x100.png?1493737975,http://enghack.uwaterloo.ca/
HackMorelia,2017-05-26,2017-05-28,Morelia,MX,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/675/thumb/morelia_splash.png?1493824409,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/675/thumb/morelia_logo.png?1493824408,http://hack.morelia.gob.mx/
Chicago Hacks,2017-05-27,2017-05-28,Chicago,IL,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/616/thumb/9479e31602fe-splash.jpg?1486397942,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/616/thumb/mlhdisplaylogo.jpg?1486401362,http://www.chicagohacks.org/
hackMHS IV,2017-05-27,2017-05-28,Millburn,NJ,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/677/thumb/c0964b8e5ef1-HACKMHSCOVER.png?1494858781,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/677/thumb/b34a1ee6f843-hackmhslogo.png?1494858780,http://hackmhs.com/
StuyHacks,2017-05-27,2017-05-28,New York,NY,https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/000/673/thumb/SH-square.png?1495465830,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/000/673/thumb/logo-small.png?1492439347,http://stuyhacks.com
